"","Time","Force 1","Force 2","Angle","Velocity","Acceleration","Force1","Force2","Ratio","Torque","Length","Spin","Mass","V_bin"
"966","9.28","13.1773504274","-11.7073043362","-0.453785605519",-0.848423941942,"1.81805130416",13.1773504274,-11.7073043362,-1.12556657356677,1.625383434024,"60cm","spin","0g",-0.8
"967","9.3","11.8311965812","-10.7012108184","-0.471238898038",-0.775701889775,"4.88180442784",11.8311965812,-10.7012108184,-1.10559419695359,1.453643162628,"60cm","spin","0g",-0.8
"968","9.32","12.7286324786","-12.1951072539","-0.488692190558",-0.557535733276,"3.26575882414",12.7286324786,-12.1951072539,-1.04374912115097,1.543441654173,"60cm","spin","0g",-0.6
"969","9.34","12.2799145299","-10.3048709478","-0.488692190558",-0.557535733276,"-1.91905415439",12.2799145299,-10.3048709478,-1.19166116607425,1.532841051051,"60cm","spin","0g",-0.6
"970","9.36","12.1602564103","-12.0731565245","-0.506145483078",-0.75146120572,"-2.08739223811",12.1602564103,-12.0731565245,-1.00721434246489,1.46184376581,"60cm","spin","0g",-0.8
"971","9.38","13.1474358974","-11.2499891009","-0.523598775598",-0.75146120572,"2.35673317206",13.1474358974,-11.2499891009,-1.16866210086801,1.634615711583,"60cm","spin","0g",-0.8
"972","9.4","12.0705128205","-11.4634028774","-0.541052068118",-0.557535733276,"3.06375312368",12.0705128205,-11.4634028774,-1.05296070892675,1.466674836753,"60cm","spin","0g",-0.6
"973","9.42","13.4166666667","-12.3780333481","-0.541052068118",-0.533295049221,"-0.303008550693",13.4166666667,-12.3780333481,-1.0839093973486,1.641158999562,"60cm","spin","0g",-0.5
"974","9.44","12.3696581197","-10.6402354537","-0.558505360638",-0.678739153553,"0.202005700462",12.3696581197,-10.6402354537,-1.16253612746874,1.536241654344,"60cm","spin","0g",-0.7
"975","9.46","12.7286324786","-12.4390087128","-0.575958653158",-0.533295049221,"1.24570181952",12.7286324786,-12.4390087128,-1.02328350855659,1.536124610406,"60cm","spin","0g",-0.5
"976","9.48","12.938034188","-10.7926738655","-0.575958653158",-0.533295049221,"-1.21203420277",12.938034188,-10.7926738655,-1.19877931541672,1.616924912235,"60cm","spin","0g",-0.5
"977","9.5","11.8012820513","-11.5243782421","-0.593411945678",-0.678739153553,"1.95831005732E-14",11.8012820513,-11.5243782421,-1.02402765714409,1.424460960432,"60cm","spin","0g",-0.7
"978","9.52","12.9978632479","-11.7377920186","-0.610865238198",-0.53329504922,"1.24570181952",12.9978632479,-11.7377920186,-1.10735164052177,1.597545726627,"60cm","spin","0g",-0.5
"979","9.54","11.7115384615","-10.3048709478","-0.610865238198",-0.533295049221,"-1.01002850231",11.7115384615,-10.3048709478,-1.13650510722799,1.447584640791,"60cm","spin","0g",-0.5
"980","9.56","12.3397435897","-12.1341318892","-0.628318530718",-0.678739153553,"0.942693268824",12.3397435897,-12.1341318892,-1.01694490404237,1.486937581779,"60cm","spin","0g",-0.7
"981","9.58","12.3995726496","-10.3048709478","-0.645771823238",-0.509054365165,"3.29942644088",12.3995726496,-10.3048709478,-1.2032729679402,1.550789769006,"60cm","spin","0g",-0.5
"982","9.6","11.4423076923","-11.2499891009","-0.645771823238",-0.460572997054,"2.25573032183",11.4423076923,-11.2499891009,-1.01709500246401,1.378846480818,"60cm","spin","0g",-0.5
"983","9.62","12.7884615385","-11.5548659244","-0.663225115758",-0.436332312999,"1.88538653765",12.7884615385,-11.5548659244,-1.10675983799129,1.571623253043,"60cm","spin","0g",-0.4
"984","9.64","11.7115384615","-10.2438955831","-0.663225115758",-0.412091628943,"2.25573032183",11.7115384615,-10.2438955831,-1.14326999592043,1.449413901732,"60cm","spin","0g",-0.4
"985","9.66","12.3995726496","-12.1951072539","-0.680678408278",-0.363610260832,"3.29942644088",12.3995726496,-12.1951072539,-1.01676618265367,1.494082679823,"60cm","spin","0g",-0.4
"986","9.68","12.6987179487","-10.5487724067","-0.680678408278",-0.193925472444,"0.942693268824",12.6987179487,-10.5487724067,-1.203810022542,1.588344520104,"60cm","spin","0g",-0.2
"987","9.7","11.6217948718","-11.2195014185","-0.680678408278",-0.339369576777,"-1.01002850231",11.6217948718,-11.2195014185,-1.03585662484401,1.406684188215,"60cm","spin","0g",-0.3
"988","9.72","12.9679487179","-11.8292550656","-0.698131700798",-0.339369576777,"1.27936943626",12.9679487179,-11.8292550656,-1.09626080813925,1.590314655717,"60cm","spin","0g",-0.3
"989","9.74","11.9508547009","-10.1829202184","-0.698131700798",-0.193925472444,"0.235673317206",11.9508547009,-10.1829202184,-1.1736176307564,1.487140598583,"60cm","spin","0g",-0.2
"990","9.76","12.2799145299","-12.1036442068","-0.698131700798",-0.339369576777,"-0.0673352334874",12.2799145299,-12.1036442068,-1.01456340917564,1.478877853281,"60cm","spin","0g",-0.3
"991","9.78","12.8782051282","-10.8841369126","-0.715584993318",-0.315128892721,"4.20845209296",12.8782051282,-10.8841369126,-1.18320866703648,1.605206661852,"60cm","spin","0g",-0.3
"992","9.8","11.5918803419","-10.8536492302","-0.715584993318",-0.0969627362219,"5.31948344551",11.5918803419,-10.8536492302,-1.06801685737603,1.413172574379,"60cm","spin","0g",-0.1
"993","9.82","12.7585470085","-12.0426688421","-0.715584993318",-0.0242406840555,"2.99641789019",12.7585470085,-12.0426688421,-1.05944514258313,1.552501986012,"60cm","spin","0g",0
"994","9.84","12.1004273504","-10.0304818066","-0.715584993318",0,"1.14469896929",12.1004273504,-10.0304818066,-1.20636551500826,1.514149648362,"60cm","spin","0g",0
"995","9.86","11.5918803419","-11.5243782421","-0.715584993318",0,"0.26934093395",11.5918803419,-11.5243782421,-1.00585733116199,1.393050704022,"60cm","spin","0g",0
"996","9.88","12.6987179487","-11.2195014185","-0.715584993318",0,"0.26934093395",12.6987179487,-11.2195014185,-1.13184333911317,1.56822264975,"60cm","spin","0g",0
"997","9.9","11.3824786325","-9.90853107718","-0.715584993318",0,"1.15143249263",11.3824786325,-9.90853107718,-1.14875540519973,1.4101158625596,"60cm","spin","0g",0
"998","9.92","11.891025641","-11.6463289715","-0.715584993318",0.0242406840555,"3.03345226861",11.891025641,-11.6463289715,-1.02101062661881,1.434263977005,"60cm","spin","0g",0
"999","9.94","12.2200854701","-10.2438955831","-0.715584993318",0.0969627362219,"5.43058658076",12.2200854701,-10.2438955831,-1.19291390379459,1.525695953022,"60cm","spin","0g",0.1
"1000","9.96","11.1730769231","-10.487797042","-0.715584993318",0.319977029532,"4.21181885462",11.1730769231,-10.487797042,-1.06534068864564,1.361327627205,"60cm","spin","0g",0.3
"1001","9.98","12.3098290598","-11.6463289715","-0.698131700798",0.351489918803,"-0.683452619903",12.3098290598,-11.6463289715,-1.05697074931712,1.497084489825,"60cm","spin","0g",0.4
"1002","10","11.8012820513","-9.63414193597","-0.698131700798",0.193925472443,"-4.72019986744",11.8012820513,-9.63414193597,-1.22494376040265,1.4811680496159,"60cm","spin","0g",0.2
"1003","0","10.0662393162","-9.02438828884","0",0,"0",10.0662393162,-9.02438828884,-1.11544838209681,1.2392042487648,"45cm","off","0g",0
"1004","0.02","10.2457264957","-9.14633901827","0",0,"0",10.2457264957,-9.14633901827,-1.12019972966604,1.2624688038069,"45cm","off","0g",0
"1005","0.04","10.2756410256","-9.17682670062","0",0,"0",10.2756410256,-9.17682670062,-1.11973794001207,1.2660413528214,"45cm","off","0g",0
"1006","0.06","10.2457264957","-9.14633901827","0",0,"0",10.2457264957,-9.14633901827,-1.12019972966604,1.2624688038069,"45cm","off","0g",0
"1007","0.08","10.1858974359","-9.08536365355","0",0,"0",10.1858974359,-9.08536365355,-1.1211326067196,1.2553237057785,"45cm","off","0g",0
"1008","0.1","10.0961538462","-8.99390060648","0",0,"0",10.0961538462,-8.99390060648,-1.12255563942144,1.2446060587356,"45cm","off","0g",0
"1009","0.12","9.91666666667","-8.8414621947","0",0,"0",9.91666666667,-8.8414621947,-1.12160935016094,1.2222561341595,"45cm","off","0g",0
"1010","0.14","9.79700854701","-8.78048682999","0",0,"0",9.79700854701,-8.78048682999,-1.11577054173671,1.2061366771518,"45cm","off","0g",0
"1011","0.16","9.82692307692","-8.8414621947","0",0,"0",9.82692307692,-8.8414621947,-1.11145903929904,1.208794595697,"45cm","off","0g",0
"1012","0.18","10.0363247863","-8.99390060648","0",0,"0",10.0363247863,-8.99390060648,-1.11590345784664,1.2356316997506,"45cm","off","0g",0
"1013","0.2","10.2457264957","-9.17682670062","0",0,"0",10.2457264957,-9.17682670062,-1.11647814979526,1.2615541733364,"45cm","off","0g",0
"1014","0.22","10.3354700855","-9.20731438298","0",0,"0",10.3354700855,-9.20731438298,-1.12252820481567,1.2741010813356,"45cm","off","0g",0
"1015","0.24","10.2158119658","-9.11585133591","0",0,"0",10.2158119658,-9.11585133591,-1.12066460820362,1.2588962547927,"45cm","off","0g",0
"1016","0.26","9.9764957265","-8.93292524177","0",0,"0",9.9764957265,-8.93292524177,-1.11682292826658,1.2284866017219,"45cm","off","0g",0
"1017","0.28","9.88675213675","-8.8414621947","0",0,"0",9.88675213675,-8.8414621947,-1.1182259132066,1.2177689546715,"45cm","off","0g",0
"1018","0.3","9.94658119658","-8.90243755941","0",0,"0",9.94658119658,-8.90243755941,-1.11728738676368,1.2249140527047,"45cm","off","0g",0
"1019","0.32","10.1260683761","-9.02438828884","0",0,"0",10.1260683761,-9.02438828884,-1.12207809017065,1.2481786077498,"45cm","off","0g",0
"1020","0.34","10.2457264957","-9.14633901827","0",0,"0",10.2457264957,-9.14633901827,-1.12019972966604,1.2624688038069,"45cm","off","0g",0
"1021","0.36","10.2756410256","-9.14633901827","0",0,"0",10.2756410256,-9.14633901827,-1.12347038580947,1.2669559832919,"45cm","off","0g",0
"1022","0.38","10.2158119658","-9.08536365355","0",0,"0",10.2158119658,-9.08536365355,-1.1244252134925,1.2598108852635,"45cm","off","0g",0
"1023","0.4","10.0961538462","-8.99390060648","0",0,"0",10.0961538462,-8.99390060648,-1.12255563942144,1.2446060587356,"45cm","off","0g",0
"1024","0.42","10.0064102564","-8.90243755941","0",0,"0",10.0064102564,-8.90243755941,-1.12400791239733,1.2338884116777,"45cm","off","0g",0
"1025","0.44","9.91666666667","-8.87194987706","0",0,"0",9.91666666667,-8.87194987706,-1.11775503740292,1.2213415036887,"45cm","off","0g",0
"1026","0.46","9.94658119658","-8.90243755941","0",0,"0",9.94658119658,-8.90243755941,-1.11728738676368,1.2249140527047,"45cm","off","0g",0
"1027","0.48","10.0363247863","-8.99390060648","0",0,"0",10.0363247863,-8.99390060648,-1.11590345784664,1.2356316997506,"45cm","off","0g",0
"1028","0.5","10.155982906","-9.08536365355","0",0,"0",10.155982906,-9.08536365355,-1.11783999994669,1.2508365262935,"45cm","off","0g",0
"1029","0.52","10.2457264957","-9.11585133591","0",0,"0",10.2457264957,-9.11585133591,-1.12394620295519,1.2633834342777,"45cm","off","0g",0
"1030","0.54","10.1858974359","-9.08536365355","0",0,"0",10.1858974359,-9.08536365355,-1.1211326067196,1.2553237057785,"45cm","off","0g",0
"1031","0.56","10.0662393162","-8.93292524177","0",0,"0",10.0662393162,-8.93292524177,-1.12686931142451,1.2419481401769,"45cm","off","0g",0
"1032","0.58","9.9764957265","-8.87194987706","0",0,"0",9.9764957265,-8.87194987706,-1.12449865753818,1.2303158626632,"45cm","off","0g",0
"1033","0.6","10.0064102564","-8.93292524177","0",0,"0",10.0064102564,-8.93292524177,-1.12017172265256,1.2329737812069,"45cm","off","0g",0
"1034","0.62","10.1260683761","-9.02438828884","0",0,"0",10.1260683761,-9.02438828884,-1.12207809017065,1.2481786077498,"45cm","off","0g",0
"1035","0.64","10.1858974359","-9.08536365355","0",0,"0",10.1858974359,-9.08536365355,-1.1211326067196,1.2553237057785,"45cm","off","0g",0
"1036","0.66","10.1260683761","-9.0548759712","0",0,"-0.0336676167437",10.1260683761,-9.0548759712,-1.11830006377857,1.247263977279,"45cm","off","0g",0
"1037","0.68","10.0961538462","-9.02438828884","0",0,"-0.235673317206",10.0961538462,-9.02438828884,-1.11876323613927,1.2436914282648,"45cm","off","0g",0
"1038","0.7","10.0662393162","-8.99390060648","0",0,"-1.14469896929",10.0662393162,-8.99390060648,-1.11922954862848,1.2401188792356,"45cm","off","0g",0
"1039","0.72","10.0064102564","-8.96341292413","0",-0.0242406840555,"-2.96275027345",10.0064102564,-8.96341292413,-1.11636162933677,1.2320591507361,"45cm","off","0g",0
"1040","0.74","9.88675213675","-8.87194987706","0",-0.0969627362219,"-5.11747774505",9.88675213675,-8.87194987706,-1.11438322733472,1.2168543242007,"45cm","off","0g",-0.1
"1041","0.76","9.79700854701","-8.78048682999","0",-0.315128892721,"-3.29942644088",9.79700854701,-8.78048682999,-1.11577054173671,1.2061366771518,"45cm","off","0g",-0.3
"1042","0.78","9.79700854701","-8.78048682999","-0.0174532925199",-0.315128892721,"1.88538653765",9.79700854701,-8.78048682999,-1.11577054173671,1.2061366771518,"45cm","off","0g",-0.3
"1043","0.8","9.91666666667","-8.90243755941","-0.0174532925199",-0.121203420277,"1.8517189209",9.91666666667,-8.90243755941,-1.11392712394685,1.2204268732182,"45cm","off","0g",-0.1
"1044","0.82","10.2756410256","-9.20731438298","-0.0174532925199",-0.121203420277,"-3.50143214135",10.2756410256,-9.20731438298,-1.11603021230543,1.2651267223506,"45cm","off","0g",-0.1
"1045","0.84","10.5747863248","-9.42072815947","-0.0174532925199",-0.339369576777,"-6.06017101387",10.5747863248,-9.42072815947,-1.12250201319841,1.3035961039359,"45cm","off","0g",-0.3
"1046","0.86","10.514957265","-9.29877743005","-0.0349065850399",-0.436332312999,"-5.01647489481",10.514957265,-9.29877743005,-1.13078921870092,1.2982802668485,"45cm","off","0g",-0.4
"1047","0.88","10.1858974359","-8.93292524177","-0.0349065850399",-0.509054365165,"-4.44412541017",10.1858974359,-8.93292524177,-1.14026448897962,1.2598968581319,"45cm","off","0g",-0.5
"1048","0.9","9.9764957265","-8.71951146528","-0.0523598775598",-0.678739153553,"-1.41403990324",9.9764957265,-8.71951146528,-1.14415764761881,1.2348890150166,"45cm","off","0g",-0.7
"1049","0.92","9.88675213675","-8.81097451234","-0.0698131700798",-0.53329504922,"-0.168338083719",9.88675213675,-8.81097451234,-1.12209519195673,1.2186835851423,"45cm","off","0g",-0.5
"1050","0.94","9.94658119658","-9.0548759712","-0.0698131700798",-0.557535733276,"-4.24211970971",9.94658119658,-9.0548759712,-1.0984779060714,1.220340900351,"45cm","off","0g",-0.6
"1051","0.96","10.0363247863","-9.14633901827","-0.0872664625997",-0.775701889775,"-5.31948344551",10.0363247863,-9.14633901827,-1.09730513665109,1.2310585473969,"45cm","off","0g",-0.8
"1052","0.98","10.0363247863","-8.96341292413","-0.10471975512",-0.848423941942,"-2.99641789019",10.0363247863,-8.96341292413,-1.11969903330925,1.2365463302211,"45cm","off","0g",-0.8
"1053","1","9.85683760684","-8.68902378292","-0.12217304764",-0.872664625997,"-1.14469896929",9.85683760684,-8.68902378292,-1.13440103895395,1.2178549275384,"45cm","off","0g",-0.9
"1054","1.02","9.64743589744","-8.56707305349","-0.13962634016",-0.872664625997,"-0.235673317206",9.64743589744,-8.56707305349,-1.12610641198045,1.1901031930113,"45cm","off","0g",-0.9
"1055","1.04","9.79700854701","-8.71951146528","-0.157079632679",-0.872664625997,"-0.0336676167437",9.79700854701,-8.71951146528,-1.12357310223405,1.2079659380931,"45cm","off","0g",-0.9
"1056","1.06","10.2158119658","-9.08536365355","-0.174532925199",-0.872664625997,"-0.0336676167437",10.2158119658,-9.08536365355,-1.1244252134925,1.2598108852635,"45cm","off","0g",-0.9
"1057","1.08","10.5747863248","-9.35975279476","-0.191986217719",-0.872664625997,"-0.235673317206",10.5747863248,-9.35975279476,-1.12981470308919,1.3054253648772,"45cm","off","0g",-0.9
"1058","1.1","10.7841880342","-9.51219120654","-0.209439510239",-0.872664625997,"-1.14469896929",10.7841880342,-9.51219120654,-1.13372279846367,1.3322624689338,"45cm","off","0g",-0.9
"1059","1.12","10.8739316239","-9.60365425361","-0.226892802759",-0.896905310053,"-2.96275027345",10.8739316239,-9.60365425361,-1.13227021056204,1.3429801159767,"45cm","off","0g",-0.9
"1060","1.14","10.844017094","-9.57316657126","-0.244346095279",-0.969627362219,"-5.11747774505",10.844017094,-9.57316657126,-1.13275132248876,1.3394075669622,"45cm","off","0g",-1
"1061","1.16","10.6645299145","-9.39024047712","-0.261799387799",-1.18779351872,"-3.29942644088",10.6645299145,-9.39024047712,-1.13570359997541,1.3179722728614,"45cm","off","0g",-1.2
"1062","1.18","10.3952991453","-9.20731438298","-0.296705972839",-1.18779351872,"1.91905415439",10.3952991453,-9.20731438298,-1.12902619731504,1.2830754403056,"45cm","off","0g",-1.2
"1063","1.2","10.1858974359","-8.99390060648","-0.314159265359",-0.993868046275,"2.12105985485",10.1858974359,-8.99390060648,-1.13253391176696,1.2580675971906,"45cm","off","0g",-1
"1064","1.22","9.9764957265","-8.8414621947","-0.331612557879",-0.993868046275,"-2.12105985485",9.9764957265,-8.8414621947,-1.1283762240685,1.231230493134,"45cm","off","0g",-1
"1065","1.24","9.73717948718","-8.62804841821","-0.349065850399",-1.18779351872,"-1.95272177114",9.73717948718,-8.62804841821,-1.12854947204852,1.2017354705307,"45cm","off","0g",-1.2
"1066","1.26","9.58760683761","-8.53658537114","-0.383972435439",-1.18779351872,"3.06375312368",9.58760683761,-8.53658537114,-1.12311965742453,1.1820434645073,"45cm","off","0g",-1.2
"1067","1.28","9.82692307692","-8.78048682999","-0.401425727959",-0.969627362219,"3.97277877576",9.82692307692,-8.78048682999,-1.11917747468806,1.2106238566383,"45cm","off","0g",-1
"1068","1.3","10.3354700855","-9.20731438298","-0.418879020479",-0.921145994108,"8.01827740007E-15",10.3354700855,-9.20731438298,-1.12252820481567,1.2741010813356,"45cm","off","0g",-0.9
"1069","1.32","10.8141025641","-9.5426788889","-0.436332312999",-0.969627362219,"-3.97277877576",10.8141025641,-9.5426788889,-1.13323550860324,1.335835017948,"45cm","off","0g",-1
"1070","1.34","10.8739316239","-9.57316657126","-0.453785605519",-1.18779351872,"-3.06375312368",10.8739316239,-9.57316657126,-1.1358761537217,1.3438947464472,"45cm","off","0g",-1.2
"1071","1.36","10.4252136752","-9.14633901827","-0.488692190558",-1.18779351872,"1.95272177114",10.4252136752,-9.14633901827,-1.13982366653755,1.2893918807319,"45cm","off","0g",-1.2
